Project	Project Source	Project Name	Oncotree Code	Path to Extended SBS File	Path to Counts SBS_96 File	Path to Extended DBS File	Path to Counts DBS_78 File	Path to Extended INDEL File	Path to Counts INDEL_Alexandrov2018_83 File	Path to Clinical File	Path to Samples File	Path to Genes File
ICGC-LUAD-US_LUAD_27.WGS	ICGC	"Lung Adenocarcinoma - TCGA, US - WGS"	LUAD	mutations/ICGC/processed/extended/extended.ICGC-LUAD-US_LUAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUAD-US_LUAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUAD-US_LUAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUAD-US_LUAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUAD-US_LUAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUAD-US_LUAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUAD-US_LUAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUAD-US_LUAD_27.tsv	
ICGC-LUSC-CN_LUSC_27.WGS	ICGC	Lung Cancer - CN - WGS	LUSC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-CN_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-CN_LUSC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-CN_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-CN_LUSC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-CN_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-CN_LUSC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-CN_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-CN_LUSC_27.tsv	
ICGC-LUSC-KR_LUSC_27.WGS	ICGC	Lung Cancer - KR - WGS	NSCLC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-KR_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-KR_LUSC_27.tsv	
ICGC-LUSC-KR_LUSC_27.WXS	ICGC	Lung Cancer - KR - WXS	NSCLC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-KR_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-KR_LUSC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-KR_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-KR_LUSC_27.tsv	
ICGC-LUSC-US_LUSC_27.WGS	ICGC	"Lung Squamous Cell Carcinoma - TCGA, US - WGS"	LUSC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-US_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-US_LUSC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-US_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-US_LUSC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-US_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-US_LUSC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-US_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-US_LUSC_27.tsv	
ICGC-LUSC-US_LUSC_27.WXS	ICGC	"Lung Squamous Cell Carcinoma - TCGA, US - WXS"	LUSC	mutations/ICGC/processed/extended/extended.ICGC-LUSC-US_LUSC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-US_LUSC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-US_LUSC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-US_LUSC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-LUSC-US_LUSC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-LUSC-US_LUSC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-LUSC-US_LUSC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-LUSC-US_LUSC_27.tsv	
ICGC-MALY-DE_MALY_27.WGS	ICGC	Malignant Lymphoma - DE - WGS	MBN	mutations/ICGC/processed/extended/extended.ICGC-MALY-DE_MALY_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-MALY-DE_MALY_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-MALY-DE_MALY_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-MALY-DE_MALY_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-MALY-DE_MALY_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-MALY-DE_MALY_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-MALY-DE_MALY_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-MALY-DE_MALY_27.tsv	
ICGC-MELA-AU_MELA_27.WGS	ICGC	Skin Cancer - AU - WGS	MEL	mutations/ICGC/processed/extended/extended.ICGC-MELA-AU_MELA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-MELA-AU_MELA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-MELA-AU_MELA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-MELA-AU_MELA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-MELA-AU_MELA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-MELA-AU_MELA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-MELA-AU_MELA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-MELA-AU_MELA_27.tsv	
ICGC-NACA-CN_NACA_27.WXS	ICGC	Nasopharyngeal cancer - CN - WXS	NPC	mutations/ICGC/processed/extended/extended.ICGC-NACA-CN_NACA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NACA-CN_NACA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-NACA-CN_NACA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NACA-CN_NACA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-NACA-CN_NACA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-NACA-CN_NACA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-NACA-CN_NACA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-NACA-CN_NACA_27.tsv	
ICGC-NBL-US_NBL_27.WGS	ICGC	"Neuroblastoma - TARGET, US - WGS"	NBL	mutations/ICGC/processed/extended/extended.ICGC-NBL-US_NBL_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NBL-US_NBL_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-NBL-US_NBL_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NBL-US_NBL_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-NBL-US_NBL_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-NBL-US_NBL_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-NBL-US_NBL_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-NBL-US_NBL_27.tsv	
ICGC-NBL-US_NBL_27.WXS	ICGC	"Neuroblastoma - TARGET, US - WXS"	NBL	mutations/ICGC/processed/extended/extended.ICGC-NBL-US_NBL_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NBL-US_NBL_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-NBL-US_NBL_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NBL-US_NBL_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-NBL-US_NBL_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-NBL-US_NBL_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-NBL-US_NBL_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-NBL-US_NBL_27.tsv	
ICGC-NKTL-SG_NKTL_27.WGS	ICGC	Blood Cancer - T-cell and NK-cell lymphoma - SG - WGS	MTNN	mutations/ICGC/processed/extended/extended.ICGC-NKTL-SG_NKTL_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NKTL-SG_NKTL_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-NKTL-SG_NKTL_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-NKTL-SG_NKTL_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-NKTL-SG_NKTL_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-NKTL-SG_NKTL_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-NKTL-SG_NKTL_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-NKTL-SG_NKTL_27.tsv	
ICGC-ORCA-IN_ORCA_27.WGS	ICGC	Oral Cancer - IN - WGS	OCSC	mutations/ICGC/processed/extended/extended.ICGC-ORCA-IN_ORCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-ORCA-IN_ORCA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-ORCA-IN_ORCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-ORCA-IN_ORCA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-ORCA-IN_ORCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-ORCA-IN_ORCA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-ORCA-IN_ORCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-ORCA-IN_ORCA_27.tsv	
ICGC-ORCA-IN_ORCA_27.WXS	ICGC	Oral Cancer - IN - WXS	OCSC	mutations/ICGC/processed/extended/extended.ICGC-ORCA-IN_ORCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-ORCA-IN_ORCA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-ORCA-IN_ORCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-ORCA-IN_ORCA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-ORCA-IN_ORCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-ORCA-IN_ORCA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-ORCA-IN_ORCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-ORCA-IN_ORCA_27.tsv	
ICGC-OV-AU_OV_27.WGS	ICGC	Ovarian Cancer - AU - WGS	SOC	mutations/ICGC/processed/extended/extended.ICGC-OV-AU_OV_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-AU_OV_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-OV-AU_OV_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-AU_OV_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-OV-AU_OV_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-AU_OV_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-OV-AU_OV_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-OV-AU_OV_27.tsv	
ICGC-OV-US_OV_27.WGS	ICGC	"Ovarian Serous Cystadenocarcinoma - TCGA, US - WGS"	SOC	mutations/ICGC/processed/extended/extended.ICGC-OV-US_OV_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-US_OV_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-OV-US_OV_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-US_OV_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-OV-US_OV_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-US_OV_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-OV-US_OV_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-OV-US_OV_27.tsv	
ICGC-OV-US_OV_27.WXS	ICGC	"Ovarian Serous Cystadenocarcinoma - TCGA, US - WXS"	SOC	mutations/ICGC/processed/extended/extended.ICGC-OV-US_OV_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-US_OV_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-OV-US_OV_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-US_OV_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-OV-US_OV_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-OV-US_OV_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-OV-US_OV_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-OV-US_OV_27.tsv	
ICGC-PACA-AU_PACA_27.WGS	ICGC	Pancreatic Cancer - AU - WGS	PAAD	mutations/ICGC/processed/extended/extended.ICGC-PACA-AU_PACA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-AU_PACA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-AU_PACA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-AU_PACA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-AU_PACA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-AU_PACA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PACA-AU_PACA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PACA-AU_PACA_27.tsv	
ICGC-PACA-AU_PACA_27.WXS	ICGC	Pancreatic Cancer - AU - WXS	PAAD	mutations/ICGC/processed/extended/extended.ICGC-PACA-AU_PACA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-AU_PACA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-AU_PACA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-AU_PACA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-AU_PACA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-AU_PACA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PACA-AU_PACA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PACA-AU_PACA_27.tsv	
ICGC-PACA-CA_PACA_27.WGS	ICGC	Pancreatic Cancer - CA - WGS	PAAD	mutations/ICGC/processed/extended/extended.ICGC-PACA-CA_PACA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-CA_PACA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-CA_PACA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-CA_PACA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-CA_PACA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-CA_PACA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PACA-CA_PACA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PACA-CA_PACA_27.tsv	
ICGC-PACA-CA_PACA_27.WXS	ICGC	Pancreatic Cancer - CA - WXS	PAAD	mutations/ICGC/processed/extended/extended.ICGC-PACA-CA_PACA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-CA_PACA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-CA_PACA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-CA_PACA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PACA-CA_PACA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PACA-CA_PACA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PACA-CA_PACA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PACA-CA_PACA_27.tsv	
ICGC-PAEN-AU_PAEN_27.WGS	ICGC	Pancreatic Cancer Endocrine neoplasms - AU - WGS		mutations/ICGC/processed/extended/extended.ICGC-PAEN-AU_PAEN_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-AU_PAEN_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PAEN-AU_PAEN_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-AU_PAEN_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PAEN-AU_PAEN_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-AU_PAEN_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PAEN-AU_PAEN_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PAEN-AU_PAEN_27.tsv	
ICGC-PAEN-AU_PAEN_27.WXS	ICGC	Pancreatic Cancer Endocrine neoplasms - AU - WXS		mutations/ICGC/processed/extended/extended.ICGC-PAEN-AU_PAEN_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-AU_PAEN_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PAEN-AU_PAEN_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-AU_PAEN_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PAEN-AU_PAEN_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-AU_PAEN_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PAEN-AU_PAEN_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PAEN-AU_PAEN_27.tsv	
ICGC-PAEN-IT_PAEN_27.WGS	ICGC	Pancreatic Endocrine Neoplasms - IT - WGS		mutations/ICGC/processed/extended/extended.ICGC-PAEN-IT_PAEN_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-IT_PAEN_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PAEN-IT_PAEN_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-IT_PAEN_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PAEN-IT_PAEN_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PAEN-IT_PAEN_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PAEN-IT_PAEN_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PAEN-IT_PAEN_27.tsv	
ICGC-PBCA-DE_PBCA_27.WGS	ICGC	Pediatric Brain Cancer - DE - WGS	BRAIN	mutations/ICGC/processed/extended/extended.ICGC-PBCA-DE_PBCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-DE_PBCA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-DE_PBCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-DE_PBCA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-DE_PBCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-DE_PBCA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PBCA-DE_PBCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PBCA-DE_PBCA_27.tsv	
ICGC-PBCA-DE_PBCA_27.WXS	ICGC	Pediatric Brain Cancer - DE - WXS	BRAIN	mutations/ICGC/processed/extended/extended.ICGC-PBCA-DE_PBCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-DE_PBCA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-DE_PBCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-DE_PBCA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-DE_PBCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-DE_PBCA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PBCA-DE_PBCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PBCA-DE_PBCA_27.tsv	
ICGC-PBCA-US_PBCA_27.WGS	ICGC	Pediatric Brain Tumor - Multiple subtypes - WGS	BRAIN	mutations/ICGC/processed/extended/extended.ICGC-PBCA-US_PBCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-US_PBCA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-US_PBCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-US_PBCA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-US_PBCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-US_PBCA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PBCA-US_PBCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PBCA-US_PBCA_27.tsv	
ICGC-PBCA-US_PBCA_27.WXS	ICGC	Pediatric Brain Tumor - Multiple subtypes - WXS	BRAIN	mutations/ICGC/processed/extended/extended.ICGC-PBCA-US_PBCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-US_PBCA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-US_PBCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-US_PBCA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PBCA-US_PBCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PBCA-US_PBCA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PBCA-US_PBCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PBCA-US_PBCA_27.tsv	
ICGC-PEME-CA_PEME_27.WGS	ICGC	Pediatric Medulloblastoma - CA - WGS	EMBT	mutations/ICGC/processed/extended/extended.ICGC-PEME-CA_PEME_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PEME-CA_PEME_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PEME-CA_PEME_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PEME-CA_PEME_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PEME-CA_PEME_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PEME-CA_PEME_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PEME-CA_PEME_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PEME-CA_PEME_27.tsv	
ICGC-PRAD-CA_PRAD_27.WGS	ICGC	Prostate Adenocarcinoma - CA - WGS	PRAD	mutations/ICGC/processed/extended/extended.ICGC-PRAD-CA_PRAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-CA_PRAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-CA_PRAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-CA_PRAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-CA_PRAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-CA_PRAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PRAD-CA_PRAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PRAD-CA_PRAD_27.tsv	
ICGC-PRAD-CN_PRAD_27.WGS	ICGC	Prostate Cancer - CN - WGS	PROSTATE	mutations/ICGC/processed/extended/extended.ICGC-PRAD-CN_PRAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-CN_PRAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-CN_PRAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-CN_PRAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-CN_PRAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-CN_PRAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PRAD-CN_PRAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PRAD-CN_PRAD_27.tsv	
ICGC-PRAD-FR_PRAD_27.WGS	ICGC	Prostate Cancer - Adenocarcinoma - WGS	PRAD	mutations/ICGC/processed/extended/extended.ICGC-PRAD-FR_PRAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-FR_PRAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-FR_PRAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-FR_PRAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-FR_PRAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-FR_PRAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PRAD-FR_PRAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PRAD-FR_PRAD_27.tsv	
